text,category
UPI -VPA 001-848-237-9188x2893@paytm linked to Bank a/c XX4270 debited Rs.361.37 and credited to GB28JXUY38573309606868.ifsc.npci -Ref 559006265134,expense
7267.18 Debited ATM Card Maint Charge GST in your Ac XX7865 on 2024-04-02. .Avl BalRs 1016.44.,expense
UPI -VPA (930)318-7824@paytm linked to SBI a/c XX4259 debited Rs.1663.27 and credited to GB17SWBJ50975920511552.ifsc.npci -Ref 234541135755,expense
9924.02 Debited ATM Card Maint Charge GST in your Ac XX1766 on 2024-05-05. .Avl BalRs 1233.31.,expense
"INR 68.64 credited to A/c XXXX30 on 11th May 2024, 12:00 AM via RTGS from Bowman, Gonzalez and Abbott. Current Balance: INR 3,434.69.",income
"Your salary of INR 38013.26 has been credited to A/c XXXX26 on 05th May 2024, 12:00 AM via RTGS from Harris-Woods. Current Balance: INR 3,699.47.",income
"Your salary of INR 43552.53 has been credited to A/c XXXX85 on 01th May 2024, 12:00 AM via RTGS from Hernandez Inc. Current Balance: INR 9,997.00.",income
"Rs.4947.77 Credited to SB-xxx5841 AcBal:1311.99 CLRBal: 12,324.92 [527989] Matthew Course on 03th May 2024, 12:00 AM. Hill PLC.",income
VPA (696)495-1883x61207@paytm linked to Bank a/c XX9608 debited Rs.1423.91 and credited to GB61SVNX71795412861441.ifsc.npci -Ref 961498455143,expense
"INR 4649.34 credited to A/c XXXX13 on 01th May 2024, 12:00 AM via RTGS from Simpson Group. Current Balance: INR 3,567.87.",income
UPI -VPA 001-460-886-0880x020@paytm linked to HDFC a/c XX3794 debited Rs.7333.09 and credited to GB40GHFY56544787005190.ifsc.npci -Ref 367981452691,expense
"INR 497.94 credited to A/c XXXX30 on 11th May 2024, 12:00 AM via RTGS from Gonzalez, Bailey and Bennett. Current Balance: INR 4,009.74.",income
"INR 490.74 credited to A/c XXXX92 on 04th May 2024, 12:00 AM via IMPS from Collins PLC. Current Balance: INR 6,964.35.",income
"Rs.4720.25 Credited to SB-xxx6899 AcBal:4869.81 CLRBal: 14,079.77 [860390] James Mountain on 02th May 2024, 12:00 AM. Wolf and Sons.",income
"INR 2998.33 credited to A/c XXXX68 on 05th May 2024, 12:00 AM via RTGS from Mccormick, Christian and Allen. Current Balance: INR 1,427.85.",income
8191.48 Debited ATM Card Maint Charge GST in your Ac XX6846 on 2024-01-07. .Avl BalRs 9317.61.,expense
VPA 851-452-3054x7902@paytm linked to HDFC a/c XX8563 debited Rs.1598.58 and credited to BKPV93369492816798.ifsc.npci -Ref 220623635167,expense
"Sent Rs.6094.62 from SBI Bank AC X4688 to paytm3112769@paytm on 2024-01-27.UPI Ref 389784106841. Not you, http://butler.info/",expense
UPI -VPA 331.252.9965x2031@paytm linked to ICICI a/c XX2522 debited Rs.5216.38 and credited to GB28YOMT42221118294266.ifsc.npci -Ref 454203106452,expense
"Sent Rs.5702.61 from SBI Bank AC X3581 to phonepe7336482@paytm on 2024-03-03.UPI Ref 626478528750. Not you, http://www.holland-hall.info/",expense
4407.47 Debited ATM Card Maint Charge GST in your Ac XX7477 on 2024-02-16. .Avl BalRs 8543.47.,expense
"Sent Rs.4125.11 from SBI Bank AC X8939 to googlepay7146017@paytm on 2024-02-26.UPI Ref 684215118558. Not you, http://dean.com/",expense
"INR 364.12 credited to A/c XXXX82 on 03th May 2024, 12:00 AM via RTGS from Rice PLC. Current Balance: INR 4,767.74.",income
"Your salary of INR 19262.56 has been credited to A/c XXXX85 on 10th May 2024, 12:00 AM via IMPS from Griffin Inc. Current Balance: INR 2,269.79.",income
"Dear Customer, INR 505.30 has been credited to A/c XXXX92 on 03th May 2024, 12:00 AM, 02:05 PM via IMPS from Clark-Delgado. Current Balance: INR 9,876.93.",income
"Your salary of INR 45993.26 has been credited to A/c XXXX27 on 03th May 2024, 12:00 AM via IMPS from Taylor-Lee. Current Balance: INR 4,499.27.",income
VPA 525.841.5481x7137@paytm linked to SBI a/c XX1283 debited Rs.3311.12 and credited to MYFV86949942917224.ifsc.npci -Ref 253015672479,expense
VPA 530.231.0150@paytm linked to Bank a/c XX5173 debited Rs.9074.48 and credited to PGAR55674308729862.ifsc.npci -Ref 407419171435,expense
UPI -VPA 001-458-901-8414x491@paytm linked to ICICI a/c XX8538 debited Rs.931.33 and credited to GB68ACFT79286189638568.ifsc.npci -Ref 662982699077,expense
"Rs.4398.08 Credited to SB-xxx8349 AcBal:4395.56 CLRBal: 11,821.08 [883254] Kevin Land on 06th May 2024, 12:00 AM. White, Brown and Wells.",income
"Dear Customer, INR 594.21 has been credited to A/c XXXX22 on 05th May 2024, 12:00 AM, 09:36 AM via IMPS from Lewis-Franco. Current Balance: INR 4,244.15.",income
5100.76 Debited ATM Card Maint Charge GST in your Ac XX9343 on 2024-03-24. .Avl BalRs 6759.35.,expense
"INR 278.18 credited to A/c XXXX29 on 11th May 2024, 12:00 AM via IMPS from Blake-Calderon. Current Balance: INR 3,061.89.",income
VPA 982.857.0972@paytm linked to SBI a/c XX6382 debited Rs.7129.01 and credited to GB76DUAM24947339971828.ifsc.npci -Ref 970723116410,expense
"Rs.3982.01 Credited to SB-xxx5111 AcBal:3536.81 CLRBal: 18,545.91 [45756] Teresa Walk on 12th May 2024, 12:00 AM. Hardy, Mitchell and Cochran.",income
"INR 906.46 credited to A/c XXXX41 on 04th May 2024, 12:00 AM via IMPS from Strickland-Farley. Current Balance: INR 4,257.08.",income
"Dear Customer, INR 996.68 has been credited to A/c XXXX83 on 11th May 2024, 12:00 AM, 09:42 AM via IMPS from Chavez Group. Current Balance: INR 1,625.44.",income
"INR 40.50 credited to A/c XXXX43 on 10th May 2024, 12:00 AM via RTGS from Charles LLC. Current Balance: INR 5,631.32.",income
"Rs.4554.90 Credited to SB-xxx4429 AcBal:4073.91 CLRBal: 12,643.78 [248856] Alexis Centers on 04th May 2024, 12:00 AM. Hill-Zimmerman.",income
"Your salary of INR 33797.14 has been credited to A/c XXXX42 on 12th May 2024, 12:00 AM via UPI from Olsen, Woods and Moss. Current Balance: INR 6,681.46.",income
"Sent Rs.6734.51 from SBI Bank AC X1086 to phonepe9062524@paytm on 2024-01-16.UPI Ref 796215854037. Not you, http://www.simpson.org/",expense
UPI -VPA 001-540-236-3052x765@paytm linked to HDFC a/c XX3547 debited Rs.6649.45 and credited to GB07ONOV54123865618945.ifsc.npci -Ref 913358086100,expense
VPA 001-275-918-8168x0494@paytm linked to ICICI a/c XX2470 debited Rs.5211.20 and credited to GB94MSZP23717388358555.ifsc.npci -Ref 175386283050,expense
"INR 3416.97 credited to A/c XXXX83 on 13th May 2024, 12:00 AM via RTGS from Rogers PLC. Current Balance: INR 2,902.83.",income
"Rs.2937.84 Credited to SB-xxx9570 AcBal:3114.08 CLRBal: 15,594.95 [235014] Thomas Spurs on 06th May 2024, 12:00 AM. Barker Group.",income
"INR 4873.73 credited to A/c XXXX41 on 07th May 2024, 12:00 AM via IMPS from Keith, Scott and Jones. Current Balance: INR 3,010.06.",income
"Your salary of INR 28735.43 has been credited to A/c XXXX49 on 02th May 2024, 12:00 AM via RTGS from Kelley-Ray. Current Balance: INR 7,526.12.",income
"INR 343.55 credited to A/c XXXX62 on 08th May 2024, 12:00 AM via RTGS from Stevenson-Gonzalez. Current Balance: INR 5,815.75.",income
"INR 476.80 credited to A/c XXXX21 on 02th May 2024, 12:00 AM via RTGS from Wilcox-Salazar. Current Balance: INR 9,485.79.",income
"Dear Customer, INR 348.77 has been credited to A/c XXXX30 on 01th May 2024, 12:00 AM, 10:42 AM via IMPS from Gill Group. Current Balance: INR 6,897.81.",income
9262.11 Debited ATM Card Maint Charge GST in your Ac XX7931 on 2024-04-13. .Avl BalRs 282.98.,expense
VPA 001-456-253-9948x9004@paytm linked to ICICI a/c XX8293 debited Rs.5578.87 and credited to GB60PWQU02014869306442.ifsc.npci -Ref 715954505712,expense
"Rs.2048.70 Credited to SB-xxx5484 AcBal:2212.39 CLRBal: 15,028.34 [714351] Keith Divide on 10th May 2024, 12:00 AM. Howard-Pope.",income
"INR 2456.68 credited to A/c XXXX56 on 12th May 2024, 12:00 AM via IMPS from Brandt-Kirby. Current Balance: INR 6,610.01.",income
"Your salary of INR 13727.59 has been credited to A/c XXXX46 on 02th May 2024, 12:00 AM via RTGS from Hernandez-Lamb. Current Balance: INR 2,791.00.",income
"Rs.2798.63 Credited to SB-xxx1564 AcBal:4361.99 CLRBal: 10,825.24 [905936] Jill Way on 06th May 2024, 12:00 AM. Harris Ltd.",income
"Dear Customer, INR 704.07 has been credited to A/c XXXX33 on 03th May 2024, 12:00 AM, 03:23 AM via IMPS from Cook-Johnson. Current Balance: INR 7,950.37.",income
VPA 579.833.5305@paytm linked to SBI a/c XX9370 debited Rs.3554.67 and credited to GB42ORKY38165229432735.ifsc.npci -Ref 567980827892,expense
UPI -VPA +1-718-621-1030x359@paytm linked to ICICI a/c XX6731 debited Rs.9067.84 and credited to GB49VOKK18652206808110.ifsc.npci -Ref 985439411004,expense
UPI -VPA +1-698-250-2723@paytm linked to HDFC a/c XX9526 debited Rs.7931.63 and credited to GB68WBSN79405632951908.ifsc.npci -Ref 563137182433,expense
"Your salary of INR 28281.96 has been credited to A/c XXXX25 on 06th May 2024, 12:00 AM via RTGS from Braun-Hall. Current Balance: INR 8,340.68.",income
"INR 441.54 credited to A/c XXXX74 on 11th May 2024, 12:00 AM via RTGS from Mcintosh-Liu. Current Balance: INR 4,145.65.",income
"Sent Rs.9182.81 from Kotak Bank AC X8588 to paytm6525910@paytm on 2024-01-25.UPI Ref 527707049443. Not you, http://www.moore.com/",expense
"INR 4169.27 credited to A/c XXXX66 on 10th May 2024, 12:00 AM via RTGS from Parker-Daniels. Current Balance: INR 2,070.57.",income
"Sent Rs.260.10 from SBI Bank AC X6994 to paytm6152248@paytm on 2024-02-12.UPI Ref 516307035536. Not you, https://taylor.com/",expense
"Your salary of INR 11857.31 has been credited to A/c XXXX71 on 07th May 2024, 12:00 AM via RTGS from Bass-Hanson. Current Balance: INR 8,326.09.",income
VPA +1-254-345-1625x422@paytm linked to HDFC a/c XX9806 debited Rs.7568.50 and credited to GB62FBUE20811398954118.ifsc.npci -Ref 244726073938,expense
UPI -VPA 508.909.0824x531@paytm linked to Bank a/c XX5101 debited Rs.2114.58 and credited to GB04NLAE48411971340557.ifsc.npci -Ref 399962248339,expense
"Rs.3591.33 Credited to SB-xxx4642 AcBal:4059.41 CLRBal: 14,146.75 [532627] Mason Knolls on 09th May 2024, 12:00 AM. Hill LLC.",income
"Dear Customer, INR 636.80 has been credited to A/c XXXX23 on 05th May 2024, 12:00 AM, 07:04 PM via IMPS from Moore-Jensen. Current Balance: INR 6,731.40.",income
VPA +1-620-688-1311@paytm linked to HDFC a/c XX5934 debited Rs.9084.44 and credited to IZHK46187161503408.ifsc.npci -Ref 605099501040,expense
VPA 8748454877@paytm linked to Bank a/c XX4981 debited Rs.899.36 and credited to YEBM63349872641362.ifsc.npci -Ref 109324338413,expense
"Rs.3163.96 Credited to SB-xxx7272 AcBal:2685.62 CLRBal: 18,836.41 [857214] Chad Cape on 05th May 2024, 12:00 AM. Nielsen-Gay.",income
"Rs.3788.62 Credited to SB-xxx6047 AcBal:4077.15 CLRBal: 17,263.25 [58089] Lindsey Haven on 06th May 2024, 12:00 AM. Mccormick, White and Arnold.",income
"INR 51.23 credited to A/c XXXX83 on 04th May 2024, 12:00 AM via RTGS from Duncan PLC. Current Balance: INR 8,663.65.",income
"INR 711.40 credited to A/c XXXX37 on 12th May 2024, 12:00 AM via UPI from Mckay-Myers. Current Balance: INR 8,898.79.",income
"Your salary of INR 29833.09 has been credited to A/c XXXX51 on 05th May 2024, 12:00 AM via RTGS from Carter, Jones and Smith. Current Balance: INR 2,112.62.",income
"Rs.1754.75 Credited to SB-xxx1445 AcBal:2318.20 CLRBal: 10,959.26 [28462] Daniel Road on 08th May 2024, 12:00 AM. Johnson and Sons.",income
"Dear Customer, INR 594.92 has been credited to A/c XXXX58 on 04th May 2024, 12:00 AM, 06:54 PM via IMPS from Gonzalez and Sons. Current Balance: INR 2,532.16.",income
"Rs.3967.36 Credited to SB-xxx1058 AcBal:1395.74 CLRBal: 15,444.07 [494979] Kathleen Manor on 05th May 2024, 12:00 AM. Evans, Evans and Wallace.",income
8833.27 Debited ATM Card Maint Charge GST in your Ac XX7742 on 2024-01-20. .Avl BalRs 5398.04.,expense
4591.87 Debited ATM Card Maint Charge GST in your Ac XX5359 on 2024-03-03. .Avl BalRs 5421.69.,expense
"INR 2562.85 credited to A/c XXXX92 on 06th May 2024, 12:00 AM via UPI from Deleon-Cole. Current Balance: INR 6,497.98.",income
"INR 4273.56 credited to A/c XXXX70 on 05th May 2024, 12:00 AM via UPI from Cook, Lara and Herrera. Current Balance: INR 8,141.35.",income
2507.03 Debited ATM Card Maint Charge GST in your Ac XX3727 on 2024-01-24. .Avl BalRs 5749.53.,expense
"Your salary of INR 47925.23 has been credited to A/c XXXX26 on 02th May 2024, 12:00 AM via UPI from Smith and Sons. Current Balance: INR 4,875.17.",income
"Rs.2738.22 Credited to SB-xxx2141 AcBal:2354.28 CLRBal: 16,192.68 [748338] Pamela Knoll on 01th May 2024, 12:00 AM. Le LLC.",income
9035.04 Debited ATM Card Maint Charge GST in your Ac XX5861 on 2024-01-13. .Avl BalRs 4305.16.,expense
"INR 731.55 credited to A/c XXXX96 on 02th May 2024, 12:00 AM via IMPS from Sherman-Barnett. Current Balance: INR 2,315.25.",income
9618.40 Debited ATM Card Maint Charge GST in your Ac XX7922 on 2024-03-28. .Avl BalRs 3810.63.,expense
"Rs.4439.94 Credited to SB-xxx5578 AcBal:4475.21 CLRBal: 18,465.12 [99112] Mclaughlin Mountains on 10th May 2024, 12:00 AM. Anderson, Smith and Lynch.",income
VPA +1-802-947-1083@paytm linked to SBI a/c XX5394 debited Rs.1507.97 and credited to GB77HKBB01305661525687.ifsc.npci -Ref 258637349697,expense
"INR 45.75 credited to A/c XXXX27 on 12th May 2024, 12:00 AM via RTGS from Jones LLC. Current Balance: INR 7,161.22.",income
"Your salary of INR 39089.88 has been credited to A/c XXXX24 on 08th May 2024, 12:00 AM via RTGS from West Group. Current Balance: INR 8,026.53.",income
"INR 4664.01 credited to A/c XXXX34 on 01th May 2024, 12:00 AM via UPI from Lewis, Jenkins and Hopkins. Current Balance: INR 5,099.24.",income
"INR 1734.86 credited to A/c XXXX59 on 10th May 2024, 12:00 AM via IMPS from Brown-Robertson. Current Balance: INR 8,004.41.",income
"INR 2062.35 credited to A/c XXXX42 on 11th May 2024, 12:00 AM via UPI from Smith-Porter. Current Balance: INR 3,182.61.",income
6689.18 Debited ATM Card Maint Charge GST in your Ac XX7940 on 2024-01-24. .Avl BalRs 1828.24.,expense
"Your salary of INR 34417.03 has been credited to A/c XXXX86 on 05th May 2024, 12:00 AM via RTGS from Lowery, Oconnor and Smith. Current Balance: INR 3,759.13.",income
"Rs.3438.01 Credited to SB-xxx5423 AcBal:4360.31 CLRBal: 17,142.69 [95313] Gordon Avenue on 09th May 2024, 12:00 AM. Hernandez Inc.",income
"INR 2352.17 credited to A/c XXXX70 on 02th May 2024, 12:00 AM via IMPS from Miller-Solis. Current Balance: INR 1,049.65.",income
"Your salary of INR 13973.58 has been credited to A/c XXXX25 on 13th May 2024, 12:00 AM via RTGS from Mcdaniel, Rivera and Love. Current Balance: INR 1,411.88.",income
4645.72 Debited ATM Card Maint Charge GST in your Ac XX2549 on 2024-02-29. .Avl BalRs 7993.25.,expense
"Rs.1588.64 Credited to SB-xxx4109 AcBal:2969.25 CLRBal: 10,231.59 [66223] Ford River on 05th May 2024, 12:00 AM. Hansen Ltd.",income
UPI -VPA 001-732-952-2574x62403@paytm linked to HDFC a/c XX7150 debited Rs.8263.03 and credited to QFDR78535264669126.ifsc.npci -Ref 373621338352,expense
"INR 51.82 credited to A/c XXXX41 on 11th May 2024, 12:00 AM via IMPS from Blake, Cunningham and Barton. Current Balance: INR 4,296.69.",income
"INR 134.34 credited to A/c XXXX19 on 13th May 2024, 12:00 AM via RTGS from Burke-Lee. Current Balance: INR 4,592.72.",income
"INR 153.51 credited to A/c XXXX31 on 12th May 2024, 12:00 AM via RTGS from Martin-Winters. Current Balance: INR 9,913.16.",income
"Sent Rs.3993.36 from SBI Bank AC X9047 to googlepay7209321@paytm on 2024-02-15.UPI Ref 831824148591. Not you, http://www.salinas.org/",expense
"Dear Customer, INR 665.67 has been credited to A/c XXXX73 on 04th May 2024, 12:00 AM, 12:23 PM via IMPS from Macias-Williams. Current Balance: INR 5,436.43.",income
"Your salary of INR 23431.06 has been credited to A/c XXXX57 on 08th May 2024, 12:00 AM via IMPS from Martin, Knight and Carpenter. Current Balance: INR 6,960.85.",income
"Dear Customer, INR 869.83 has been credited to A/c XXXX63 on 07th May 2024, 12:00 AM, 05:55 PM via IMPS from Casey, Long and Ortega. Current Balance: INR 3,365.28.",income
"Rs.2428.85 Credited to SB-xxx5566 AcBal:3931.91 CLRBal: 11,388.98 [775340] Charles Islands on 01th May 2024, 12:00 AM. Brown, Herrera and Smith.",income
"Dear Customer, INR 976.45 has been credited to A/c XXXX47 on 11th May 2024, 12:00 AM, 12:01 PM via IMPS from Montgomery Inc. Current Balance: INR 9,520.91.",income
"INR 286.00 credited to A/c XXXX75 on 05th May 2024, 12:00 AM via RTGS from Carter, Doyle and Patterson. Current Balance: INR 6,595.71.",income
2681.68 Debited ATM Card Maint Charge GST in your Ac XX1776 on 2024-04-14. .Avl BalRs 6565.10.,expense
"INR 451.02 credited to A/c XXXX52 on 01th May 2024, 12:00 AM via RTGS from Hooper-Wolfe. Current Balance: INR 6,907.88.",income
"INR 223.93 credited to A/c XXXX50 on 03th May 2024, 12:00 AM via RTGS from Carpenter-Craig. Current Balance: INR 6,458.67.",income
"Rs.2786.62 Credited to SB-xxx6165 AcBal:1426.15 CLRBal: 13,293.63 [21987] Singleton Village on 12th May 2024, 12:00 AM. Thomas, Price and Olson.",income
2576.58 Debited ATM Card Maint Charge GST in your Ac XX8410 on 2024-03-26. .Avl BalRs 7097.65.,expense
"Sent Rs.571.59 from Axis Bank AC X3500 to paytm9220958@paytm on 2024-04-09.UPI Ref 357117497367. Not you, http://www.burnett.com/",expense
7226.48 Debited ATM Card Maint Charge GST in your Ac XX1204 on 2024-02-17. .Avl BalRs 6901.09.,expense
"Dear Customer, INR 232.29 has been credited to A/c XXXX66 on 11th May 2024, 12:00 AM, 01:01 PM via IMPS from Walker-Tran. Current Balance: INR 6,503.01.",income
"Dear Customer, INR 383.72 has been credited to A/c XXXX32 on 01th May 2024, 12:00 AM, 05:47 PM via IMPS from Stevens Group. Current Balance: INR 8,486.96.",income
"INR 360.34 credited to A/c XXXX95 on 07th May 2024, 12:00 AM via RTGS from Flores PLC. Current Balance: INR 3,681.81.",income
"Your salary of INR 44764.37 has been credited to A/c XXXX46 on 05th May 2024, 12:00 AM via RTGS from Davis-Garcia. Current Balance: INR 6,431.88.",income
5649.13 Debited ATM Card Maint Charge GST in your Ac XX2340 on 2024-04-21. .Avl BalRs 9610.95.,expense
UPI -VPA 404-906-4598x74427@paytm linked to HDFC a/c XX9733 debited Rs.9905.59 and credited to GB88FKQN88204009559769.ifsc.npci -Ref 729174535353,expense
"Dear Customer, INR 525.79 has been credited to A/c XXXX66 on 04th May 2024, 12:00 AM, 04:41 AM via IMPS from Nunez-Jones. Current Balance: INR 2,895.90.",income
"Dear Customer, INR 882.31 has been credited to A/c XXXX64 on 05th May 2024, 12:00 AM, 10:15 AM via IMPS from Campbell Group. Current Balance: INR 3,167.12.",income
6447.06 Debited ATM Card Maint Charge GST in your Ac XX7806 on 2024-05-10. .Avl BalRs 8728.56.,expense
VPA 001-335-212-1198x3174@paytm linked to HDFC a/c XX4689 debited Rs.6658.32 and credited to BGSP54270984799815.ifsc.npci -Ref 154874361797,expense
"INR 4016.88 credited to A/c XXXX44 on 01th May 2024, 12:00 AM via UPI from Browning, Anderson and Suarez. Current Balance: INR 4,593.02.",income
"INR 372.98 credited to A/c XXXX72 on 04th May 2024, 12:00 AM via RTGS from Martinez-Owens. Current Balance: INR 1,301.62.",income
"Dear Customer, INR 792.05 has been credited to A/c XXXX65 on 10th May 2024, 12:00 AM, 12:10 PM via IMPS from Knight Ltd. Current Balance: INR 1,361.87.",income
